@relation 'data\\fromFilter'

@attribute sequence_name {A01}
@attribute body_part {010-000-024-033,020-000-033-111,020-000-032-221,010-000-030-096}
@attribute activity {walking,'sitting down',sitting,'standing up from sitting',falling,lying,'standing up from lying','lying down'}
@attribute timestamp numeric
@attribute coord_x numeric
@attribute coord_y numeric
@attribute coord_z numeric

@data
A01,020-000-033-111,sitting,6.3379022615993843E17,2.768499,2.417507,0.990348
A01,020-000-032-221,sitting,6.3379022616020864E17,3.068689,2.378754,0.627762
A01,010-000-024-033,sitting,6.3379022616047898E17,3.327379,1.86821,-0.112584
A01,010-000-030-096,sitting,6.3379022616074931E17,3.095346,1.932516,-0.118693
A01,020-000-033-111,sitting,6.3379022616101952E17,2.751939,2.399973,0.923406
A01,020-000-032-221,sitting,6.3379022616128986E17,3.040048,2.488363,0.673904
A01,010-000-024-033,sitting,6.3379022616156019E17,3.306727,1.776177,-0.102957
A01,020-000-033-111,sitting,6.3379022616210074E17,2.796102,2.432064,0.944304
A01,020-000-032-221,sitting,6.3379022616237107E17,3.047626,2.4087,0.767347
A01,010-000-024-033,sitting,6.3379022616264128E17,3.35148,1.778269,-0.072628
A01,010-000-030-096,sitting,6.3379022616291162E17,3.174482,1.992813,-0.046924
A01,020-000-033-111,sitting,6.3379022616318195E17,2.79575,2.491272,0.920787
A01,020-000-032-221,sitting,6.3379022616345216E17,3.057291,2.423434,0.743336
A01,010-000-024-033,sitting,6.337902261637225E17,3.272539,1.859836,-0.121594
A01,020-000-033-111,sitting,6.3379022616426304E17,2.801567,2.437614,0.91772
A01,020-000-032-221,sitting,6.3379022616453338E17,3.067153,2.407069,0.772996
A01,010-000-024-033,sitting,6.3379022616480371E17,3.290507,1.889239,-0.084328
A01,010-000-030-096,sitting,6.3379022616507392E17,3.056233,1.941392,-0.033726
A01,020-000-033-111,sitting,6.3379022616534426E17,2.793942,2.430388,0.961949
A01,020-000-032-221,sitting,6.3379022616561459E17,3.05359,2.4432,0.759767
A01,010-000-024-033,sitting,6.337902261658848E17,3.267409,1.822404,-0.031009
A01,020-000-033-111,sitting,6.3379022616642547E17,2.782293,2.447933,0.943603
A01,020-000-032-221,sitting,6.3379022616669568E17,3.041552,2.394394,0.78551
A01,010-000-024-033,sitting,6.3379022616696602E17,3.304255,1.872762,-0.080606
A01,010-000-030-096,sitting,6.3379022616723635E17,3.104374,1.887006,-0.188313
A01,020-000-033-111,sitting,6.3379022616750656E17,2.785712,2.411058,1.004424
A01,020-000-032-221,sitting,6.337902261677769E17,2.999574,2.35853,0.764897
A01,010-000-024-033,sitting,6.3379022616804723E17,3.292656,1.893796,-0.108568
A01,020-000-033-111,sitting,6.3379022616858778E17,2.796176,2.456252,0.981921
A01,020-000-032-221,sitting,6.3379022616885811E17,3.058726,2.423137,0.63477
A01,010-000-024-033,sitting,6.3379022616912832E17,3.2809,1.873082,-0.105571
A01,010-000-030-096,sitting,6.3379022616939866E17,3.060312,1.92195,-0.16999
A01,020-000-033-111,sitting,6.3379022616966899E17,2.828577,2.510189,0.992886
A01,020-000-032-221,sitting,6.3379022616993933E17,3.058862,2.36281,0.687368
A01,010-000-024-033,sitting,6.3379022617020954E17,3.319264,1.892202,-0.151938
A01,020-000-033-111,sitting,6.3379022617075021E17,2.884634,2.614719,0.995999
A01,020-000-032-221,sitting,6.3379022617102042E17,3.084332,2.396005,0.821445
A01,010-000-024-033,sitting,6.3379022617129075E17,3.292346,1.860141,-0.101661
A01,010-000-030-096,sitting,6.3379022617156109E17,3.15899,2.167081,0.1149
A01,020-000-033-111,sitting,6.337902261718313E17,2.892125,2.61085,0.986777
A01,020-000-032-221,sitting,6.3379022617210163E17,3.126117,2.35954,0.819928
A01,010-000-024-033,sitting,6.3379022617237197E17,3.292951,1.822214,-0.092116
A01,020-000-033-111,sitting,6.3379022617291251E17,2.958785,2.54852,0.902624
A01,010-000-024-033,sitting,6.3379022617345306E17,3.334032,1.908895,-0.086121
A01,010-000-030-096,sitting,6.3379022617372339E17,3.106681,1.952154,-0.13358
A01,020-000-033-111,sitting,6.3379022617399373E17,2.965978,2.445935,0.99324
A01,020-000-032-221,sitting,6.3379022617426394E17,2.950211,2.543159,0.661188
A01,010-000-024-033,sitting,6.3379022617453427E17,3.342719,1.895629,-0.135836
A01,020-000-033-111,sitting,6.3379022617507482E17,2.896524,2.586466,0.854106
A01,020-000-032-221,sitting,6.3379022617534515E17,3.076184,2.352347,0.697117
A01,010-000-024-033,sitting,6.3379022617561549E17,3.41481,1.755911,0.071178
A01,010-000-030-096,sitting,6.337902261758857E17,3.238434,2.022264,-0.220755
A01,020-000-033-111,sitting,6.3379022617615603E17,2.997231,2.401018,1.017653
A01,020-000-032-221,sitting,6.3379022617642637E17,3.104923,2.365466,0.760403
A01,010-000-024-033,sitting,6.3379022617669658E17,3.451701,1.700441,0.061063
A01,020-000-033-111,sitting,6.3379022617723725E17,2.869888,2.578456,1.009307
A01,020-000-032-221,sitting,6.3379022617750746E17,3.060489,2.500715,0.668516
A01,010-000-024-033,sitting,6.3379022617777779E17,3.450338,1.829073,0.033241
A01,010-000-030-096,sitting,6.3379022617804813E17,3.486989,1.625065,-0.260285
A01,020-000-033-111,sitting,6.3379022617831834E17,2.908625,2.531394,0.860409
A01,020-000-032-221,sitting,6.3379022617858867E17,2.829571,2.522233,0.555837
A01,010-000-024-033,sitting,6.3379022617885901E17,3.462411,1.86567,0.11951
A01,020-000-033-111,sitting,6.3379022617939955E17,2.901143,2.473626,0.958118
A01,020-000-032-221,sitting,6.3379022617966989E17,2.841296,2.475849,0.542299
A01,010-000-024-033,sitting,6.337902261799401E17,3.428872,2.041811,-0.012491
A01,010-000-030-096,sitting,6.3379022618021043E17,3.20222,1.902254,0.020688
A01,020-000-033-111,sitting,6.3379022618048077E17,3.002615,2.373726,1.010216
A01,020-000-032-221,sitting,6.337902261807511E17,3.059729,2.3052,0.753551
A01,010-000-024-033,sitting,6.3379022618102131E17,3.461482,2.002698,0.026616
A01,020-000-033-111,sitting,6.3379022618156198E17,2.825296,2.54295,1.018942
A01,020-000-032-221,sitting,6.3379022618183219E17,3.0055,2.28228,0.818519
A01,010-000-024-033,sitting,6.3379022618210253E17,3.326446,1.773157,0.071255
A01,010-000-030-096,sitting,6.3379022618237286E17,3.146016,2.071017,-0.307932
A01,020-000-033-111,sitting,6.3379022618264307E17,2.912905,2.500037,0.961582
A01,020-000-032-221,sitting,6.3379022618291341E17,3.046401,2.263262,0.705738
A01,010-000-024-033,sitting,6.3379022618318374E17,3.34321,1.827382,0.067234
A01,020-000-033-111,sitting,6.3379022618372429E17,2.977741,2.438208,0.93655
A01,020-000-032-221,sitting,6.3379022618399462E17,2.936985,2.310877,0.735445
A01,010-000-024-033,sitting,6.3379022618426483E17,3.327983,1.841975,0.076085
A01,010-000-030-096,sitting,6.3379022618453517E17,3.162935,2.074439,-0.232925
A01,020-000-033-111,sitting,6.337902261848055E17,2.998219,2.466414,0.860561
A01,020-000-032-221,sitting,6.3379022618507571E17,3.099675,2.040604,0.716285
A01,010-000-024-033,sitting,6.3379022618534605E17,3.3047,1.82808,0.077133
A01,020-000-033-111,sitting,6.3379022618588659E17,3.012226,2.454879,0.907992
A01,020-000-032-221,sitting,6.3379022618615693E17,3.086462,2.082406,0.790155
A01,010-000-024-033,sitting,6.3379022618642726E17,3.284277,1.902598,0.078073
A01,010-000-030-096,sitting,6.3379022618669747E17,3.242132,1.995664,-0.241252
A01,020-000-033-111,sitting,6.3379022618696781E17,2.877424,2.629698,1.020349
A01,020-000-032-221,sitting,6.3379022618723814E17,3.099767,2.150005,0.676826
A01,010-000-024-033,sitting,6.3379022618750835E17,3.275813,1.995574,0.105627
A01,020-000-033-111,sitting,6.3379022618804902E17,2.867268,2.695943,1.021571
A01,020-000-032-221,sitting,6.3379022618831923E17,2.955727,2.478374,0.639561
A01,010-000-024-033,sitting,6.3379022618858957E17,3.378589,2.039275,-0.134862
A01,010-000-030-096,sitting,6.337902261888599E17,3.262269,2.243809,-0.005332
A01,020-000-033-111,sitting,6.3379022618913011E17,2.857386,2.614381,0.978087
A01,020-000-032-221,sitting,6.3379022618940045E17,3.069412,2.322592,0.697621
A01,010-000-024-033,sitting,6.3379022618967078E17,3.316755,1.941736,0.011847
A01,020-000-033-111,sitting,6.3379022619021133E17,2.871457,2.628273,1.07873
A01,020-000-032-221,sitting,6.3379022619048166E17,2.951545,2.300866,0.794246
A01,010-000-024-033,sitting,6.3379022619075187E17,3.221855,2.048409,-0.056209
A01,010-000-030-096,sitting,6.3379022619102221E17,3.269252,2.337534,-0.060346
A01,020-000-033-111,sitting,6.3379022619129254E17,2.855491,2.607482,1.01067
A01,020-000-032-221,sitting,6.3379022619156288E17,3.030093,2.286414,0.594913
A01,010-000-024-033,sitting,6.3379022619183309E17,3.16487,1.9809,0.159374
A01,020-000-033-111,sitting,6.3379022619237376E17,2.861029,2.617126,1.044533
A01,020-000-032-221,sitting,6.3379022619264397E17,3.069935,2.296354,0.631385
A01,010-000-024-033,sitting,6.337902261929143E17,3.199394,1.958551,0.160402
A01,010-000-030-096,sitting,6.3379022619318464E17,3.120766,2.099907,-0.179975
A01,020-000-033-111,sitting,6.3379022619345485E17,2.851498,2.644445,0.965726
A01,020-000-032-221,sitting,6.3379022619372518E17,3.112023,2.130574,0.652363
A01,010-000-024-033,sitting,6.3379022619399552E17,3.205266,1.970852,0.187431
A01,020-000-033-111,sitting,6.3379022619453606E17,2.917633,2.564006,0.842267
A01,020-000-032-221,sitting,6.337902261948064E17,2.929995,2.422309,0.649795
A01,010-000-024-033,sitting,6.3379022619507661E17,3.313113,1.863025,0.124346
A01,010-000-030-096,sitting,6.3379022619534694E17,3.084125,2.041831,-0.202854
A01,020-000-033-111,sitting,6.3379022619561728E17,2.919213,2.556644,0.941162
A01,020-000-032-221,sitting,6.3379022619588749E17,2.952155,2.399299,0.711698
A01,010-000-024-033,sitting,6.3379022619615782E17,3.24227,1.842644,0.150561
A01,020-000-033-111,sitting,6.3379022619669837E17,2.884699,2.617178,1.039312
A01,010-000-024-033,sitting,6.3379022619723904E17,3.172701,1.936617,0.14777
A01,010-000-030-096,sitting,6.3379022619750925E17,3.180014,2.113775,-0.201883
A01,020-000-033-111,sitting,6.3379022619777958E17,2.874837,2.607681,1.02725
A01,020-000-032-221,sitting,6.3379022619804992E17,3.064122,2.18869,0.632504
A01,010-000-024-033,sitting,6.3379022619832013E17,3.173196,1.876466,0.129229
A01,020-000-033-111,sitting,6.337902261988608E17,2.851677,2.571792,1.025383
A01,020-000-032-221,sitting,6.3379022619913101E17,3.068961,2.217548,0.701398
A01,010-000-024-033,sitting,6.3379022619940134E17,3.338235,1.773828,0.1284
A01,010-000-030-096,sitting,6.3379022619967168E17,3.202122,2.08535,-0.207738
A01,020-000-033-111,sitting,6.3379022619994189E17,2.885151,2.514636,0.878004
A01,020-000-032-221,sitting,6.3379022620021222E17,2.948762,2.326905,0.701779
A01,010-000-024-033,sitting,6.3379022620048256E17,3.308803,1.810191,0.108283
A01,020-000-033-111,sitting,6.337902262010231E17,2.864649,2.58933,1.043444
A01,020-000-032-221,sitting,6.3379022620129344E17,3.032737,2.211675,0.586682
A01,010-000-024-033,sitting,6.3379022620156365E17,3.350326,1.745788,0.092349
A01,010-000-030-096,sitting,6.3379022620183398E17,3.166476,2.168185,-0.149088
A01,020-000-033-111,sitting,6.3379022620210432E17,2.871949,2.536576,1.08008
A01,020-000-032-221,sitting,6.3379022620237466E17,2.92673,2.413501,0.756685
A01,010-000-024-033,sitting,6.3379022620264486E17,3.243999,1.874976,0.118315
A01,020-000-033-111,sitting,6.3379022620318554E17,2.934764,2.557067,0.893664
A01,020-000-032-221,sitting,6.3379022620345574E17,3.062332,2.189171,0.730797
A01,010-000-024-033,sitting,6.3379022620372608E17,3.26652,1.90393,0.151313
A01,010-000-030-096,sitting,6.3379022620399642E17,3.155268,2.087149,-0.152064
A01,020-000-033-111,sitting,6.3379022620426662E17,2.974399,2.439909,0.960649
A01,020-000-032-221,sitting,6.3379022620453696E17,2.931434,2.384939,0.760173
A01,010-000-024-033,sitting,6.337902262048073E17,3.358904,1.741899,0.13105
A01,020-000-033-111,sitting,6.3379022620534784E17,2.906679,2.538944,0.949248
A01,020-000-032-221,sitting,6.3379022620561818E17,3.012438,2.292897,0.696256
A01,010-000-024-033,sitting,6.3379022620588838E17,3.292354,1.824437,0.152712
A01,010-000-030-096,sitting,6.3379022620615872E17,3.178618,2.122923,-0.196607
A01,020-000-033-111,sitting,6.3379022620642906E17,2.871287,2.633579,1.039473
A01,020-000-032-221,sitting,6.3379022620669926E17,2.986473,2.298256,0.627669
A01,010-000-024-033,sitting,6.337902262069696E17,3.360726,1.703,0.080205
A01,020-000-033-111,sitting,6.3379022620751014E17,2.994779,2.469151,0.799567
A01,020-000-032-221,sitting,6.3379022620778048E17,2.988131,2.294924,0.703317
A01,010-000-024-033,sitting,6.3379022620805082E17,3.337073,1.721161,0.036392
A01,020-000-033-111,sitting,6.3379022620859136E17,2.96139,2.448385,0.841818
A01,020-000-032-221,sitting,6.337902262088617E17,2.944356,2.385373,0.667204
A01,010-000-024-033,sitting,6.337902262091319E17,3.285647,1.784113,0.070011
A01,020-000-033-111,sitting,6.3379022620967258E17,2.855981,2.610717,1.025677
A01,020-000-032-221,sitting,6.3379022620994278E17,2.966522,2.359555,0.698563
A01,010-000-024-033,sitting,6.3379022621021312E17,3.246695,1.817141,0.060221
A01,010-000-030-096,sitting,6.3379022621048346E17,3.173041,2.091376,-0.163081
A01,020-000-033-111,sitting,6.3379022621075366E17,2.984574,2.444917,0.836443
A01,020-000-032-221,sitting,6.33790226211024E17,2.974698,2.4239,0.636004
A01,010-000-024-033,sitting,6.3379022621129421E17,3.261153,1.815628,0.050455
A01,020-000-033-111,sitting,6.3379022621183488E17,2.904169,2.534726,0.998747
A01,020-000-032-221,sitting,6.3379022621210522E17,3.040724,2.307433,0.663264
A01,010-000-030-096,sitting,6.3379022621264576E17,3.238302,2.105855,-0.24195
A01,020-000-033-111,sitting,6.3379022621291597E17,2.986058,2.435609,0.939698
A01,020-000-032-221,sitting,6.337902262131863E17,3.142823,2.259198,0.7651
A01,010-000-024-033,sitting,6.3379022621345664E17,3.415551,1.870087,-0.080356
A01,020-000-033-111,sitting,6.3379022621399718E17,2.825337,2.589097,1.068935
A01,020-000-032-221,sitting,6.3379022621426752E17,3.022387,2.435096,0.626226
A01,010-000-024-033,sitting,6.3379022621453786E17,3.314246,2.043867,-0.026936
A01,010-000-030-096,sitting,6.3379022621480806E17,3.530129,1.586446,0.27122
A01,020-000-033-111,sitting,6.337902262150784E17,2.84445,2.594568,1.06298
A01,020-000-032-221,sitting,6.3379022621534874E17,2.93679,2.379406,0.541543
A01,010-000-024-033,sitting,6.3379022621561894E17,3.371457,1.801214,0.107667
A01,020-000-033-111,sitting,6.3379022621615962E17,2.84596,2.618809,0.948289
A01,020-000-032-221,sitting,6.3379022621642982E17,2.821732,2.562034,0.61264
A01,010-000-024-033,sitting,6.3379022621670016E17,3.308468,1.900789,0.130517
A01,010-000-030-096,sitting,6.337902262169705E17,3.679346,1.511693,0.519505
A01,020-000-033-111,sitting,6.337902262172407E17,2.931025,2.532957,0.831124
A01,020-000-032-221,sitting,6.3379022621751104E17,2.844804,2.545749,0.658779
A01,010-000-024-033,sitting,6.3379022621778138E17,3.156961,2.039196,-0.061347
A01,020-000-032-221,sitting,6.3379022621859226E17,3.071397,2.402042,0.665251
A01,010-000-024-033,sitting,6.3379022621886246E17,3.196625,2.150815,-0.03121
A01,010-000-030-096,sitting,6.337902262191328E17,3.837876,2.238182,0.279143
A01,020-000-033-111,sitting,6.3379022621940314E17,2.924472,2.508135,0.944555
A01,020-000-032-221,sitting,6.3379022621967334E17,3.118533,2.34536,0.70732
A01,010-000-024-033,sitting,6.3379022621994368E17,3.274898,1.810475,0.118753
A01,020-000-033-111,sitting,6.3379022622048422E17,2.869372,2.570608,1.057479
A01,020-000-032-221,sitting,6.3379022622075456E17,2.979758,2.472863,0.623724
A01,010-000-024-033,sitting,6.337902262210249E17,3.28532,1.827898,0.124232
A01,020-000-033-111,sitting,6.3379022622156544E17,3.00289,2.446608,0.85678
A01,020-000-032-221,sitting,6.3379022622183578E17,2.967601,2.476353,0.655367
A01,010-000-024-033,sitting,6.3379022622210598E17,3.344037,1.745889,0.102064
A01,020-000-033-111,sitting,6.3379022622264666E17,2.904482,2.509938,0.957179
A01,020-000-032-221,sitting,6.3379022622291686E17,2.819476,2.505677,0.592349
A01,010-000-024-033,sitting,6.337902262231872E17,3.165062,1.995232,0.122637
A01,020-000-032-221,sitting,6.3379022622399808E17,2.955802,2.366423,0.586297
A01,010-000-024-033,sitting,6.3379022622426842E17,3.293888,1.747665,0.10001
A01,020-000-033-111,sitting,6.3379022622480896E17,2.906382,2.512712,0.936478
A01,020-000-032-221,sitting,6.337902262250793E17,2.900494,2.456484,0.664572
A01,010-000-024-033,sitting,6.337902262253495E17,3.134267,2.068386,-0.241478
A01,010-000-030-096,sitting,6.3379022622561984E17,1.384696,0.572266,1.474746
A01,020-000-033-111,sitting,6.3379022622589005E17,2.991233,2.449406,0.992302
A01,020-000-032-221,sitting,6.3379022622616038E17,2.822798,2.608084,0.556
A01,010-000-024-033,sitting,6.3379022622643072E17,3.11288,2.057089,-0.046657
A01,020-000-033-111,sitting,6.3379022622697126E17,2.915104,2.519722,0.977484
A01,020-000-032-221,sitting,6.337902262272416E17,2.909737,2.511595,0.662669
A01,010-000-024-033,sitting,6.3379022622751181E17,3.193327,2.217549,-0.153353
A01,010-000-030-096,sitting,6.3379022622778214E17,3.783848,0.804912,0.962103
A01,020-000-033-111,sitting,6.3379022622805248E17,2.838991,2.608259,1.093874
A01,020-000-032-221,sitting,6.3379022622832269E17,2.877999,2.458194,0.655771
A01,010-000-024-033,sitting,6.3379022622859302E17,3.273476,1.813606,0.188284
A01,020-000-033-111,sitting,6.3379022622913357E17,2.907544,2.512164,0.935794
A01,020-000-032-221,sitting,6.337902262294039E17,2.891561,2.411728,0.657978
A01,010-000-024-033,sitting,6.3379022622967424E17,3.384949,1.654295,0.16466
A01,020-000-033-111,sitting,6.3379022623021478E17,3.002926,2.439363,0.939332
A01,020-000-032-221,sitting,6.3379022623048512E17,2.942402,2.36752,0.669045
A01,010-000-024-033,sitting,6.3379022623075533E17,3.08792,1.525375,0.175238
A01,020-000-033-111,sitting,6.33790226231296E17,2.98792,2.443504,0.906561
A01,020-000-032-221,sitting,6.3379022623156621E17,2.91714,2.385503,0.60337
A01,010-000-024-033,sitting,6.3379022623183654E17,3.282041,1.558388,-0.056206
A01,010-000-030-096,sitting,6.3379022623210688E17,1.371797,0.611079,1.434248
A01,020-000-033-111,sitting,6.3379022623237709E17,2.84105,2.634803,1.07747
A01,020-000-032-221,sitting,6.3379022623264742E17,2.904067,2.433852,0.633309
A01,020-000-033-111,sitting,6.337902262334583E17,2.859606,2.630794,0.986144
A01,020-000-032-221,sitting,6.3379022623372864E17,2.903008,2.396389,0.66352
A01,010-000-024-033,sitting,6.3379022623399885E17,3.111519,2.019982,-0.09502
A01,010-000-030-096,sitting,6.3379022623426918E17,3.779927,0.783622,0.933348
A01,020-000-033-111,sitting,6.3379022623453952E17,2.928068,2.541636,0.935981
A01,020-000-032-221,sitting,6.3379022623480973E17,2.882028,2.411464,0.696745
A01,010-000-024-033,sitting,6.3379022623508006E17,3.085147,2.034058,0.028856
A01,020-000-033-111,sitting,6.3379022623562061E17,2.994368,2.429584,0.894856
A01,010-000-024-033,sitting,6.3379022623616128E17,3.130953,2.366245,-0.076419
A01,010-000-030-096,sitting,6.3379022623643149E17,3.819788,0.800614,0.991002
A01,020-000-033-111,sitting,6.3379022623670182E17,2.927237,2.539634,0.938844
A01,020-000-032-221,sitting,6.3379022623697216E17,2.892888,2.451689,0.647918
A01,010-000-024-033,sitting,6.3379022623724237E17,3.171212,2.359316,0.027565
A01,020-000-033-111,sitting,6.3379022623778304E17,2.894781,2.592417,0.850468
A01,020-000-032-221,sitting,6.3379022623805325E17,2.902859,2.422737,0.651309
A01,010-000-024-033,sitting,6.3379022623832358E17,3.138254,2.023456,-0.24699
A01,020-000-033-111,sitting,6.3379022623886426E17,2.928989,2.516201,0.923495
A01,020-000-032-221,sitting,6.3379022623913446E17,2.917846,2.417116,0.659219
A01,010-000-024-033,sitting,6.337902262394048E17,3.157329,2.028925,-0.214623
A01,020-000-033-111,sitting,6.3379022623994534E17,2.933683,2.57147,0.988481
A01,020-000-032-221,sitting,6.3379022624021568E17,2.916098,2.400939,0.787553
A01,010-000-024-033,sitting,6.3379022624048589E17,3.098179,2.031406,-0.424839
A01,010-000-030-096,sitting,6.3379022624075622E17,1.292231,0.598861,1.502596
A01,020-000-033-111,sitting,6.3379022624102656E17,2.852148,2.63399,0.967809
A01,020-000-032-221,sitting,6.337902262412969E17,2.901426,2.462983,0.614742
A01,010-000-024-033,sitting,6.337902262415671E17,3.168029,2.011707,-0.358597
A01,020-000-033-111,sitting,6.3379022624210778E17,2.844774,2.626925,0.92854
A01,020-000-032-221,sitting,6.3379022624237798E17,2.873468,2.413725,0.659943
A01,010-000-024-033,sitting,6.3379022624264832E17,3.160964,1.952688,-0.271133
A01,010-000-030-096,sitting,6.3379022624291866E17,3.812329,0.78637,0.952611
A01,020-000-033-111,sitting,6.3379022624318886E17,2.896055,2.593464,0.820715
A01,020-000-032-221,sitting,6.337902262434592E17,2.784018,2.593056,0.525205
A01,010-000-024-033,sitting,6.3379022624372954E17,3.154264,2.070961,-0.234738
A01,020-000-032-221,sitting,6.3379022624454042E17,2.771716,2.511912,0.60014
A01,010-000-024-033,sitting,6.3379022624481062E17,3.110215,2.065684,-0.314506
A01,010-000-030-096,sitting,6.3379022624508096E17,3.793967,0.819939,1.050861
A01,020-000-033-111,sitting,6.337902262453513E17,2.899094,2.573179,1.005708
A01,020-000-032-221,sitting,6.337902262456215E17,2.834664,2.437316,0.562237
A01,010-000-024-033,sitting,6.3379022624589184E17,3.245295,1.838556,0.059669
A01,020-000-033-111,sitting,6.3379022624643238E17,2.913986,2.60641,0.990734
A01,020-000-032-221,sitting,6.3379022624670272E17,2.992955,2.492354,0.636058
A01,010-000-024-033,sitting,6.3379022624697306E17,3.307777,1.778949,0.029813
A01,010-000-030-096,sitting,6.3379022624724339E17,3.311436,1.823362,-0.115724
A01,020-000-033-111,sitting,6.337902262475136E17,2.944138,2.5732,1.002111
A01,020-000-032-221,sitting,6.3379022624778394E17,3.016038,2.460296,0.642996
A01,010-000-024-033,sitting,6.3379022624805427E17,3.328816,1.77091,0.064035
A01,020-000-033-111,sitting,6.3379022624859482E17,2.967839,2.580302,1.079696
A01,020-000-032-221,sitting,6.3379022624886502E17,3.004903,2.735509,0.512791
A01,010-000-024-033,sitting,6.3379022624913536E17,3.244991,1.82522,0.130464
A01,010-000-030-096,sitting,6.337902262494057E17,3.297031,1.90807,0.214428
A01,020-000-033-111,sitting,6.3379022624967603E17,3.079602,2.501945,0.850971
A01,020-000-032-221,sitting,6.3379022624994624E17,2.936987,2.340486,0.747753
A01,010-000-024-033,sitting,6.3379022625021658E17,3.250686,1.810305,0.134065
A01,020-000-033-111,'standing up from sitting',6.3379022625067072E17,2.979405,2.209282,0.884187
A01,020-000-032-221,'standing up from sitting',6.3379022625094106E17,3.002136,2.404097,0.636295
A01,010-000-024-033,'standing up from sitting',6.3379022625121139E17,3.258285,1.908506,0.096334
A01,010-000-030-096,'standing up from sitting',6.337902262514816E17,3.165027,1.906299,-0.016045
A01,020-000-033-111,'standing up from sitting',6.3379022625175194E17,3.006676,2.175223,0.75428
A01,020-000-032-221,'standing up from sitting',6.3379022625202227E17,3.088413,2.279469,0.62059
A01,010-000-024-033,'standing up from sitting',6.3379022625229248E17,3.215122,1.891182,0.109126
A01,020-000-033-111,'standing up from sitting',6.3379022625283315E17,3.067872,2.108827,0.819368
A01,020-000-032-221,'standing up from sitting',6.3379022625310336E17,3.104224,2.158183,0.460335
A01,010-000-024-033,'standing up from sitting',6.337902262533737E17,3.217494,1.857864,0.06556
A01,010-000-030-096,'standing up from sitting',6.3379022625364403E17,3.254431,1.841445,-0.079844
A01,020-000-033-111,'standing up from sitting',6.3379022625391424E17,3.083444,2.055537,0.797064
A01,020-000-032-221,'standing up from sitting',6.3379022625418458E17,3.033036,2.106182,0.64795
A01,010-000-024-033,'standing up from sitting',6.3379022625445491E17,3.247226,1.859556,-0.001126
A01,020-000-033-111,'standing up from sitting',6.3379022625499546E17,3.124704,2.02772,0.750297
A01,020-000-032-221,'standing up from sitting',6.3379022625526579E17,3.139095,2.030971,0.509643
A01,010-000-024-033,'standing up from sitting',6.33790226255536E17,3.22579,1.87259,0.120606
A01,010-000-030-096,'standing up from sitting',6.3379022625580634E17,3.153808,1.953346,-0.133231
A01,020-000-033-111,'standing up from sitting',6.3379022625607667E17,3.177924,1.993963,0.723734
A01,020-000-032-221,'standing up from sitting',6.3379022625634701E17,3.183637,2.095339,0.654463
A01,010-000-024-033,'standing up from sitting',6.3379022625661722E17,3.089364,2.015898,-0.131414
A01,020-000-033-111,'standing up from sitting',6.3379022625715789E17,3.161053,1.985284,0.852483
A01,020-000-032-221,'standing up from sitting',6.337902262574281E17,3.155877,1.95402,0.501616
A01,010-000-024-033,'standing up from sitting',6.3379022625769843E17,3.104405,2.052356,0.042333
A01,010-000-030-096,'standing up from sitting',6.3379022625796864E17,3.259072,1.761701,0.221126
A01,020-000-033-111,'standing up from sitting',6.3379022625823898E17,3.155315,1.950895,0.901607
A01,020-000-032-221,'standing up from sitting',6.3379022625850931E17,3.200991,2.056923,0.776027
A01,010-000-024-033,'standing up from sitting',6.3379022625877965E17,3.205629,1.805995,0.005314
A01,020-000-033-111,'standing up from sitting',6.3379022625932019E17,3.199405,1.956051,0.918185
A01,020-000-032-221,'standing up from sitting',6.3379022625959053E17,3.051628,1.706754,0.461111
A01,010-000-024-033,'standing up from sitting',6.3379022625986074E17,3.249952,1.88098,0.138625
A01,010-000-030-096,'standing up from sitting',6.3379022626013107E17,3.140791,2.01609,-0.163958
A01,020-000-033-111,'standing up from sitting',6.3379022626040141E17,3.222126,1.996589,1.056271
A01,020-000-032-221,'standing up from sitting',6.3379022626067162E17,3.241289,1.677693,0.696056
A01,010-000-024-033,'standing up from sitting',6.3379022626094195E17,3.240167,1.82277,0.112515
A01,020-000-033-111,'standing up from sitting',6.337902262614825E17,3.222003,2.004258,1.032345
A01,020-000-032-221,'standing up from sitting',6.3379022626175283E17,3.352446,1.950887,0.828105
A01,010-000-024-033,'standing up from sitting',6.3379022626202317E17,3.24981,1.878917,0.138549
A01,010-000-030-096,'standing up from sitting',6.3379022626229338E17,3.275949,1.774649,0.311706
A01,020-000-033-111,'standing up from sitting',6.3379022626256371E17,3.23633,2.006231,1.147284
A01,020-000-032-221,'standing up from sitting',6.3379022626283405E17,3.303832,1.938292,0.762296
A01,010-000-024-033,'standing up from sitting',6.3379022626310426E17,3.093408,2.083286,-0.051129
A01,020-000-033-111,walking,6.3379022626364493E17,3.236529,2.000801,1.136207
A01,020-000-032-221,walking,6.3379022626391514E17,3.294604,2.031297,0.843388
A01,010-000-030-096,walking,6.3379022626445581E17,3.272175,1.807452,0.31324
A01,020-000-033-111,walking,6.3379022626472602E17,3.229426,1.987821,1.180049
A01,020-000-032-221,walking,6.3379022626499635E17,3.209762,2.072241,0.788865
A01,010-000-024-033,walking,6.3379022626526669E17,3.094176,2.108191,-0.018189
A01,020-000-033-111,walking,6.3379022626580723E17,3.271865,1.889083,1.158486
A01,020-000-032-221,walking,6.3379022626607757E17,3.325499,1.893676,0.800982
