id_record,sequence_name,body_part,activity,timestamp,date,coord_x,coord_y,coord_z
2201,A01,010-000-024-033,standing up from lying,633790226456555421,27.05.2009 14:04:05:657,3.58157515525818,1.46671652793884,0.894306361675262
2202,A01,010-000-030-096,standing up from lying,633790226456825716,27.05.2009 14:04:05:683,3.36008453369141,1.73160552978516,0.717331528663635
2203,A01,020-000-033-111,standing up from lying,633790226457096006,27.05.2009 14:04:05:710,4.64014387130737,1.21012234687805,0.731374144554138
2204,A01,020-000-032-221,standing up from lying,633790226457366298,27.05.2009 14:04:05:737,4.13443613052368,1.44229507446289,0.0911669433116913
2205,A01,010-000-024-033,standing up from lying,633790226457636593,27.05.2009 14:04:05:763,3.50511002540588,1.63596522808075,0.726813971996307
2206,A01,020-000-033-111,standing up from lying,633790226458177182,27.05.2009 14:04:05:817,4.74133253097534,0.374563902616501,0.0468249022960663
2207,A01,020-000-032-221,standing up from lying,633790226458447481,27.05.2009 14:04:05:843,4.08776569366455,1.51235294342041,0.232262969017029
2208,A01,010-000-024-033,standing up from lying,633790226458717780,27.05.2009 14:04:05:873,3.47333288192749,1.49290251731873,0.446198225021362
2209,A01,010-000-030-096,standing up from lying,633790226458988070,27.05.2009 14:04:05:900,3.40763378143311,1.16413259506226,0.258700609207153
2210,A01,020-000-033-111,standing up from lying,633790226459258364,27.05.2009 14:04:05:927,4.3965368270874,1.51377010345459,0.109246738255024
2211,A01,020-000-032-221,standing up from lying,633790226459528657,27.05.2009 14:04:05:953,4.06025171279907,1.83777070045471,0.874544441699982
2212,A01,010-000-024-033,standing up from lying,633790226459798952,27.05.2009 14:04:05:980,3.50920248031616,1.62498712539673,0.692621827125549
2213,A01,020-000-033-111,standing up from lying,633790226460339535,27.05.2009 14:04:06:033,4.21808099746704,1.01507449150085,0.695786595344543
2214,A01,010-000-024-033,standing up from lying,633790226460880122,27.05.2009 14:04:06:087,3.67471146583557,0.955368399620056,0.286704063415527
2215,A01,010-000-030-096,standing up from lying,633790226461150420,27.05.2009 14:04:06:117,3.5356457233429,1.2875269651413,0.327464640140533
2216,A01,020-000-033-111,standing up from lying,633790226461420710,27.05.2009 14:04:06:143,4.46328353881836,1.08218693733215,0.435578644275665
2217,A01,020-000-032-221,standing up from lying,633790226461691006,27.05.2009 14:04:06:170,2.73455929756165,1.16781783103943,-1.22562575340271
2218,A01,010-000-024-033,standing up from lying,633790226461961298,27.05.2009 14:04:06:197,3.5885968208313,1.45054996013641,0.712230980396271
2219,A01,020-000-033-111,standing up from lying,633790226462501886,27.05.2009 14:04:06:250,4.41295862197876,1.1499400138855,0.51015305519104
2220,A01,020-000-032-221,standing up from lying,633790226462772178,27.05.2009 14:04:06:277,2.72772717475891,1.42168295383453,-0.813039481639862
2221,A01,010-000-024-033,standing up from lying,633790226463042477,27.05.2009 14:04:06:303,3.5842502117157,1.46103775501251,0.846022307872772
2222,A01,010-000-030-096,standing up from lying,633790226463312771,27.05.2009 14:04:06:330,3.32598328590393,1.40292942523956,0.412766635417938
2223,A01,020-000-033-111,standing up from lying,633790226463583062,27.05.2009 14:04:06:357,4.44726657867432,1.3281135559082,0.306686162948608
2224,A01,020-000-032-221,standing up from lying,633790226463853361,27.05.2009 14:04:06:387,4.53907012939453,1.70944511890411,0.543853402137756
2225,A01,010-000-024-033,standing up from lying,633790226464123655,27.05.2009 14:04:06:413,3.40422129631043,1.43553566932678,0.55261766910553
2226,A01,020-000-033-111,standing up from lying,633790226464664243,27.05.2009 14:04:06:467,4.27195978164673,1.15471911430359,0.695381700992584
2227,A01,020-000-032-221,standing up from lying,633790226464934533,27.05.2009 14:04:06:493,3.81293034553528,1.78491866588593,0.310271948575974
2228,A01,010-000-024-033,standing up from lying,633790226465204826,27.05.2009 14:04:06:520,3.42197632789612,1.54027628898621,0.623548328876495
2229,A01,010-000-030-096,standing up from lying,633790226465475119,27.05.2009 14:04:06:547,3.14088320732117,1.14997613430023,0.374528557062149
2230,A01,020-000-033-111,standing up from lying,633790226465745416,27.05.2009 14:04:06:573,4.16617822647095,1.11627614498138,0.419918954372406
2231,A01,020-000-032-221,standing up from lying,633790226466015714,27.05.2009 14:04:06:600,4.25043821334839,1.39429664611816,0.34945484995842
2232,A01,010-000-024-033,standing up from lying,633790226466286013,27.05.2009 14:04:06:630,3.29049301147461,1.43647909164429,0.429058969020844
2233,A01,020-000-033-111,standing up from lying,633790226466826594,27.05.2009 14:04:06:683,3.87064599990845,1.22686862945557,0.622134625911713
2234,A01,020-000-032-221,standing up from lying,633790226467096884,27.05.2009 14:04:06:710,3.91060066223145,1.42088258266449,0.497466325759888
2235,A01,010-000-024-033,standing up from lying,633790226467367179,27.05.2009 14:04:06:737,3.30138802528381,1.42996180057526,0.357234120368958
2236,A01,020-000-033-111,standing up from lying,633790226467907763,27.05.2009 14:04:06:790,4.39260339736938,1.32686972618103,0.88978385925293
2237,A01,020-000-032-221,standing up from lying,633790226468178056,27.05.2009 14:04:06:817,3.9301700592041,1.35264885425568,0.435733288526535
2238,A01,010-000-024-033,standing up from lying,633790226468448351,27.05.2009 14:04:06:843,3.3868989944458,1.32172286510468,0.243449777364731
2239,A01,020-000-033-111,standing up from lying,633790226468988937,27.05.2009 14:04:06:900,3.9242091178894,1.23897480964661,0.734694123268127
2240,A01,020-000-032-221,standing up from lying,633790226469259228,27.05.2009 14:04:06:927,3.87328743934631,1.14912211894989,0.579386293888092
2241,A01,010-000-024-033,standing up from lying,633790226469529522,27.05.2009 14:04:06:953,3.23606491088867,1.49247241020203,0.268578439950943
2242,A01,010-000-030-096,standing up from lying,633790226469799818,27.05.2009 14:04:06:980,3.18162727355957,0.736659228801727,0.00976249109953642
2243,A01,020-000-033-111,standing up from lying,633790226470070114,27.05.2009 14:04:07:007,4.07912826538086,1.18186187744141,0.516164898872375
2244,A01,020-000-032-221,standing up from lying,633790226470340411,27.05.2009 14:04:07:033,4.11901712417603,1.18707084655762,0.199039548635483
2245,A01,010-000-024-033,standing up from lying,633790226470610701,27.05.2009 14:04:07:060,3.82067131996155,0.667359173297882,0.353526502847672
2246,A01,020-000-033-111,standing up from lying,633790226471151286,27.05.2009 14:04:07:117,3.96024751663208,1.28217458724976,0.763007342815399
2247,A01,020-000-032-221,standing up from lying,633790226471421576,27.05.2009 14:04:07:143,3.9462296962738,1.35464262962341,0.644730865955353
2248,A01,010-000-024-033,standing up from lying,633790226471691870,27.05.2009 14:04:07:170,3.88704442977905,0.579109251499176,0.0367854461073875
2249,A01,010-000-030-096,standing up from lying,633790226471962165,27.05.2009 14:04:07:197,3.43549418449402,1.27669453620911,0.14368249475956
2250,A01,020-000-033-111,standing up from lying,633790226472232456,27.05.2009 14:04:07:223,3.82102799415588,1.24043500423431,0.59650981426239
2251,A01,020-000-032-221,standing up from lying,633790226472502755,27.05.2009 14:04:07:250,3.48450016975403,1.43517410755157,0.372233331203461
2252,A01,010-000-024-033,standing up from lying,633790226472773052,27.05.2009 14:04:07:277,3.83722472190857,0.640150129795075,-0.0524446405470371
2253,A01,020-000-033-111,standing up from lying,633790226473313634,27.05.2009 14:04:07:330,3.78283405303955,1.19196343421936,0.656877756118774
2254,A01,020-000-032-221,standing up from lying,633790226473583927,27.05.2009 14:04:07:360,3.72169828414917,1.12584722042084,0.506306290626526
2255,A01,010-000-024-033,standing up from lying,633790226473854223,27.05.2009 14:04:07:387,3.50615859031677,1.16915142536163,0.187016740441322
2256,A01,010-000-030-096,standing up from lying,633790226474124520,27.05.2009 14:04:07:413,3.01019310951233,0.576526761054993,-0.0603175833821297
2257,A01,020-000-033-111,standing up from lying,633790226474394815,27.05.2009 14:04:07:440,3.86701369285583,1.18355536460876,0.767305195331573
2258,A01,020-000-032-221,standing up from lying,633790226474665113,27.05.2009 14:04:07:467,3.61703491210938,0.9860480427742,0.633878767490387
2259,A01,010-000-024-033,standing up from lying,633790226474935407,27.05.2009 14:04:07:493,3.40614986419678,1.74415516853333,0.167259752750397
2260,A01,020-000-033-111,standing up from lying,633790226475475990,27.05.2009 14:04:07:547,3.92580580711365,1.31139826774597,0.86913800239563
2261,A01,020-000-032-221,standing up from lying,633790226475746286,27.05.2009 14:04:07:573,3.74191880226135,1.21689736843109,0.527024209499359
2262,A01,010-000-024-033,standing up from lying,633790226476016585,27.05.2009 14:04:07:600,3.64075636863709,1.03142297267914,0.35514771938324
2263,A01,010-000-030-096,standing up from lying,633790226476286878,27.05.2009 14:04:07:630,2.75072860717773,1.35318672657013,0.297000169754028
2264,A01,020-000-033-111,standing up from lying,633790226476557177,27.05.2009 14:04:07:657,3.83626174926758,1.21749114990234,0.876379430294037
2265,A01,020-000-032-221,standing up from lying,633790226476827472,27.05.2009 14:04:07:683,3.84614706039429,1.45666408538818,0.56077116727829
2266,A01,010-000-024-033,standing up from lying,633790226477097767,27.05.2009 14:04:07:710,3.54302740097046,1.0351802110672,0.245576575398445
2267,A01,020-000-033-111,standing up from lying,633790226477638347,27.05.2009 14:04:07:763,3.75436472892761,1.1775404214859,0.817072987556458
2268,A01,020-000-032-221,standing up from lying,633790226477908645,27.05.2009 14:04:07:790,3.80863547325134,1.0888683795929,0.565568268299103
2269,A01,010-000-024-033,standing up from lying,633790226478178939,27.05.2009 14:04:07:817,3.42072653770447,1.31177532672882,0.30383175611496
2270,A01,010-000-030-096,standing up from lying,633790226478449231,27.05.2009 14:04:07:843,3.35345482826233,1.44204354286194,-0.0408864431083202
2271,A01,020-000-033-111,standing up from lying,633790226478719522,27.05.2009 14:04:07:873,3.77441644668579,1.13160371780395,0.811000466346741
2272,A01,020-000-032-221,standing up from lying,633790226478989813,27.05.2009 14:04:07:900,3.5189094543457,0.850833833217621,0.533813714981079
2273,A01,010-000-024-033,standing up from lying,633790226479260107,27.05.2009 14:04:07:927,3.65270709991455,0.870575249195099,0.399172693490982
2274,A01,020-000-033-111,standing up from lying,633790226479800696,27.05.2009 14:04:07:980,3.76840162277222,1.05223155021667,0.766833662986755
2275,A01,020-000-032-221,standing up from lying,633790226480070986,27.05.2009 14:04:08:007,3.73826622962952,1.07833242416382,0.689685583114624
2276,A01,010-000-024-033,standing up from lying,633790226480341280,27.05.2009 14:04:08:033,3.02888441085815,1.11703896522522,0.425278127193451
2277,A01,010-000-030-096,standing up from lying,633790226480611573,27.05.2009 14:04:08:060,2.78722262382507,0.997834742069244,0.378940552473068
2278,A01,020-000-033-111,standing up from lying,633790226480881870,27.05.2009 14:04:08:087,3.78062891960144,1.03556346893311,0.77103579044342
2279,A01,020-000-032-221,standing up from lying,633790226481152161,27.05.2009 14:04:08:117,3.56625366210938,1.16609764099121,0.703093230724335
2280,A01,010-000-024-033,standing up from lying,633790226481422458,27.05.2009 14:04:08:143,3.27579712867737,1.19355452060699,0.277135848999023
2281,A01,020-000-032-221,standing up from lying,633790226482233332,27.05.2009 14:04:08:223,3.57570672035217,1.23296999931335,0.899385988712311
2282,A01,010-000-024-033,standing up from lying,633790226482503623,27.05.2009 14:04:08:250,3.36847949028015,1.48553574085236,0.399051338434219
2283,A01,010-000-030-096,standing up from lying,633790226482773922,27.05.2009 14:04:08:277,3.49528789520264,1.15029633045197,0.00854710768908262
2284,A01,020-000-033-111,standing up from lying,633790226483044220,27.05.2009 14:04:08:303,3.83267259597778,1.10437524318695,0.838575541973114
2285,A01,020-000-032-221,standing up from lying,633790226483314519,27.05.2009 14:04:08:330,3.70980310440063,1.25285518169403,0.713524222373962
2286,A01,010-000-024-033,standing up from lying,633790226483584814,27.05.2009 14:04:08:360,3.49959182739258,1.64019167423248,0.212356314063072
2287,A01,020-000-033-111,standing up from lying,633790226484125396,27.05.2009 14:04:08:413,3.90270638465881,1.13493680953979,0.818220436573029
2288,A01,020-000-032-221,standing up from lying,633790226484395687,27.05.2009 14:04:08:440,3.66067147254944,0.937515258789062,0.661417722702026
2289,A01,010-000-024-033,standing up from lying,633790226484665983,27.05.2009 14:04:08:467,3.70035672187805,1.70956945419312,0.0470595695078373
2290,A01,010-000-030-096,standing up from lying,633790226484936281,27.05.2009 14:04:08:493,3.46851348876953,1.38962888717651,0.159664124250412
2291,A01,020-000-033-111,standing up from lying,633790226485206575,27.05.2009 14:04:08:520,3.93061470985413,1.15412950515747,0.753801882266998
2292,A01,020-000-032-221,standing up from lying,633790226485476874,27.05.2009 14:04:08:547,3.68596959114075,1.20125007629395,0.721202492713928
2293,A01,010-000-024-033,standing up from lying,633790226485747171,27.05.2009 14:04:08:573,3.96415328979492,1.40242683887482,0.3152135014534
2294,A01,020-000-033-111,standing up from lying,633790226486287757,27.05.2009 14:04:08:630,3.99061298370361,1.21496450901031,0.770286381244659
2295,A01,010-000-024-033,standing up from lying,633790226486828337,27.05.2009 14:04:08:683,3.94793605804443,1.42086219787598,0.23934531211853
2296,A01,010-000-030-096,standing up from lying,633790226487098636,27.05.2009 14:04:08:710,3.4697105884552,0.760773837566376,-0.101734526455402
2297,A01,020-000-033-111,standing up from lying,633790226487368935,27.05.2009 14:04:08:737,3.98052430152893,1.29354727268219,0.745495557785034
2298,A01,010-000-024-033,standing up from lying,633790226487909524,27.05.2009 14:04:08:790,3.89156246185303,1.35657918453217,0.202424108982086
2299,A01,020-000-033-111,standing up from lying,633790226488450108,27.05.2009 14:04:08:847,3.97816109657288,1.32592284679413,0.638865113258362
2300,A01,010-000-024-033,standing up from lying,633790226488990691,27.05.2009 14:04:08:900,3.94491410255432,1.37325191497803,0.203086227178574
2301,A01,010-000-030-096,standing up from lying,633790226489260987,27.05.2009 14:04:08:927,3.42936253547669,1.23880088329315,0.160100653767586
2302,A01,020-000-033-111,standing up from lying,633790226489531277,27.05.2009 14:04:08:953,3.90502643585205,1.42402458190918,0.75700044631958
2303,A01,020-000-032-221,standing up from lying,633790226489801573,27.05.2009 14:04:08:980,3.8860924243927,1.28911483287811,0.732196688652039
2304,A01,010-000-024-033,standing up from lying,633790226490071864,27.05.2009 14:04:09:007,3.94690537452698,1.40674757957459,0.180486306548119
2305,A01,020-000-033-111,standing up from lying,633790226490612444,27.05.2009 14:04:09:060,3.87908506393433,1.43631982803345,0.79395580291748
2306,A01,020-000-032-221,standing up from lying,633790226490882742,27.05.2009 14:04:09:087,3.37028288841248,1.43490982055664,0.222952976822853
2307,A01,010-000-024-033,standing up from lying,633790226491153038,27.05.2009 14:04:09:117,3.94590306282043,1.34936165809631,0.0492382347583771
2308,A01,010-000-030-096,standing up from lying,633790226491423333,27.05.2009 14:04:09:143,3.28445506095886,1.37647581100464,0.145109459757805
2309,A01,020-000-032-221,standing up from lying,633790226491963918,27.05.2009 14:04:09:197,3.97656989097595,1.48752474784851,0.528809309005737
2310,A01,010-000-024-033,standing up from lying,633790226492234212,27.05.2009 14:04:09:223,3.90865778923035,1.34455740451813,0.100931212306023
2311,A01,020-000-033-111,standing up from lying,633790226492774794,27.05.2009 14:04:09:277,3.8245530128479,1.48701131343842,0.919539928436279
2312,A01,020-000-032-221,standing up from lying,633790226493045087,27.05.2009 14:04:09:303,3.83066129684448,1.71320188045502,0.648145258426666
2313,A01,010-000-024-033,standing up from lying,633790226493315378,27.05.2009 14:04:09:330,3.87039279937744,1.32990610599518,0.277195334434509
2314,A01,010-000-030-096,standing up from lying,633790226493585676,27.05.2009 14:04:09:360,3.07241296768188,1.02889466285706,0.281012773513794
2315,A01,020-000-033-111,standing up from lying,633790226493855967,27.05.2009 14:04:09:387,3.85432887077332,1.53648281097412,0.928972065448761
2316,A01,020-000-032-221,standing up from lying,633790226494126266,27.05.2009 14:04:09:413,4.01142883300781,1.51090526580811,0.646576166152954
2317,A01,010-000-024-033,standing up from lying,633790226494396565,27.05.2009 14:04:09:440,3.90708518028259,1.35034441947937,0.101030200719833
2318,A01,020-000-033-111,standing up from lying,633790226494937148,27.05.2009 14:04:09:493,3.88805842399597,1.57250118255615,1.01452386379242
2319,A01,020-000-032-221,standing up from lying,633790226495207443,27.05.2009 14:04:09:520,3.87642860412598,1.49432420730591,0.806309759616852
2320,A01,010-000-030-096,standing up from lying,633790226495748023,27.05.2009 14:04:09:573,3.24482989311218,1.27066445350647,0.170841351151466
2321,A01,020-000-033-111,standing up from lying,633790226496018320,27.05.2009 14:04:09:603,3.88855195045471,1.62005174160004,1.0795191526413
2322,A01,010-000-024-033,standing up from lying,633790226496558901,27.05.2009 14:04:09:657,3.91636848449707,1.37992906570435,0.0308840461075306
2323,A01,020-000-033-111,standing up from lying,633790226497099490,27.05.2009 14:04:09:710,3.87285685539246,1.64422297477722,1.16729354858398
2324,A01,020-000-032-221,standing up from lying,633790226497369780,27.05.2009 14:04:09:737,3.42390608787537,1.94968390464783,0.670668959617615
2325,A01,010-000-024-033,standing up from lying,633790226497640079,27.05.2009 14:04:09:763,3.93381190299988,1.37393689155579,0.0459081456065178
2326,A01,010-000-030-096,walking,633790226497910376,27.05.2009 14:04:09:790,3.26956391334534,0.620847284793854,0.00769789703190327
2327,A01,020-000-033-111,walking,633790226498180671,27.05.2009 14:04:09:817,3.86494541168213,1.69283390045166,1.19322276115417
2328,A01,020-000-032-221,walking,633790226498450969,27.05.2009 14:04:09:847,3.87566924095154,1.81070828437805,0.767490863800049
2329,A01,010-000-024-033,walking,633790226498721261,27.05.2009 14:04:09:873,3.84812426567078,1.41410541534424,0.150431007146835
2330,A01,020-000-033-111,walking,633790226499261841,27.05.2009 14:04:09:927,3.93160271644592,1.50316309928894,1.28999936580658
2331,A01,020-000-032-221,walking,633790226499532139,27.05.2009 14:04:09:953,3.81525945663452,1.75771236419678,0.919423758983612
2332,A01,010-000-024-033,walking,633790226499802437,27.05.2009 14:04:09:980,3.81209564208984,1.49610459804535,0.2862808406353
2333,A01,010-000-030-096,walking,633790226500072735,27.05.2009 14:04:10:007,3.15538144111633,0.696808815002441,0.213696017861366
2334,A01,020-000-033-111,walking,633790226500343029,27.05.2009 14:04:10:033,3.94129419326782,1.65543985366821,1.41367733478546
2335,A01,020-000-032-221,walking,633790226500613325,27.05.2009 14:04:10:060,3.99006152153015,1.68057358264923,0.87640243768692
2336,A01,010-000-024-033,walking,633790226500883623,27.05.2009 14:04:10:090,3.84383773803711,1.46528494358063,0.211654514074326
2337,A01,020-000-033-111,walking,633790226501424206,27.05.2009 14:04:10:143,3.96329092979431,1.62167346477509,1.36932551860809
2338,A01,020-000-032-221,walking,633790226501694499,27.05.2009 14:04:10:170,3.83119750022888,1.6249361038208,1.0251270532608
2339,A01,010-000-024-033,walking,633790226501964793,27.05.2009 14:04:10:197,3.87109637260437,1.44171452522278,0.105764649808407
2340,A01,010-000-030-096,walking,633790226502235091,27.05.2009 14:04:10:223,3.37235379219055,1.6627471446991,0.644322335720062
2341,A01,020-000-033-111,walking,633790226502505382,27.05.2009 14:04:10:250,3.90841555595398,1.65115332603455,1.40584397315979
2342,A01,020-000-032-221,walking,633790226502775680,27.05.2009 14:04:10:277,3.83923149108887,1.55488705635071,0.961783885955811
2343,A01,010-000-024-033,walking,633790226503045971,27.05.2009 14:04:10:303,3.71014451980591,1.37863957881927,0.0725550502538681
2344,A01,020-000-033-111,walking,633790226503586554,27.05.2009 14:04:10:360,3.86252355575562,1.65711867809296,1.3891294002533
2345,A01,020-000-032-221,walking,633790226503856849,27.05.2009 14:04:10:387,3.81997108459473,1.59961462020874,0.906411826610565
2346,A01,010-000-024-033,walking,633790226504127139,27.05.2009 14:04:10:413,3.75582528114319,1.44982993602753,0.164737731218338
2347,A01,010-000-030-096,walking,633790226504397431,27.05.2009 14:04:10:440,3.25209188461304,1.65540659427643,-0.197339102625847
2348,A01,020-000-033-111,walking,633790226504667726,27.05.2009 14:04:10:467,3.76207709312439,1.70094478130341,1.38762104511261
2349,A01,020-000-032-221,walking,633790226504938024,27.05.2009 14:04:10:493,3.71424174308777,1.63494002819061,0.994723200798035
2350,A01,010-000-024-033,walking,633790226505208319,27.05.2009 14:04:10:520,3.82701420783997,1.48049628734589,0.141862362623215
2351,A01,020-000-033-111,walking,633790226505748908,27.05.2009 14:04:10:573,3.69293999671936,1.58089339733124,1.22915029525757
2352,A01,020-000-032-221,walking,633790226506019198,27.05.2009 14:04:10:603,3.77036070823669,1.59269678592682,1.07332873344421
2353,A01,010-000-024-033,walking,633790226506289493,27.05.2009 14:04:10:630,3.80452036857605,1.46449828147888,0.15698915719986
2354,A01,010-000-030-096,walking,633790226506559790,27.05.2009 14:04:10:657,3.702880859375,1.11587297916412,-0.0231852997094393
2355,A01,020-000-033-111,walking,633790226506830083,27.05.2009 14:04:10:683,3.71598076820374,1.58583414554596,1.20240926742554
2356,A01,020-000-032-221,walking,633790226507100376,27.05.2009 14:04:10:710,3.68868207931519,1.66823875904083,1.19415044784546
2357,A01,010-000-024-033,walking,633790226507370675,27.05.2009 14:04:10:737,3.86689400672913,1.37994277477264,0.219252690672874
2358,A01,020-000-033-111,walking,633790226507911257,27.05.2009 14:04:10:790,3.55938935279846,1.754518866539,1.19597661495209
2359,A01,020-000-032-221,walking,633790226508181554,27.05.2009 14:04:10:817,3.69365572929382,1.63883233070374,1.07519781589508
2360,A01,010-000-024-033,walking,633790226508451848,27.05.2009 14:04:10:847,3.88672995567322,1.32835447788239,0.266394197940826
2361,A01,010-000-030-096,walking,633790226508722141,27.05.2009 14:04:10:873,3.53197455406189,1.53241610527039,0.219792932271957
2362,A01,020-000-033-111,walking,633790226508992435,27.05.2009 14:04:10:900,3.51168894767761,1.84645676612854,1.2101925611496
2363,A01,020-000-032-221,walking,633790226509262733,27.05.2009 14:04:10:927,3.74940180778503,1.69469344615936,1.08428382873535
2364,A01,020-000-033-111,walking,633790226510073611,27.05.2009 14:04:11:007,3.49723315238953,1.90014016628265,1.17150068283081
2365,A01,020-000-032-221,walking,633790226510343907,27.05.2009 14:04:11:033,3.59834313392639,1.7409428358078,0.973727822303772
2366,A01,010-000-024-033,walking,633790226510614206,27.05.2009 14:04:11:060,3.87933349609375,1.32006347179413,0.137325868010521
2367,A01,010-000-030-096,walking,633790226510884500,27.05.2009 14:04:11:090,3.53242087364197,1.53573644161224,0.0427585951983929
2368,A01,020-000-033-111,walking,633790226511154793,27.05.2009 14:04:11:117,3.54351210594177,1.54544925689697,1.22068619728088
2369,A01,020-000-032-221,walking,633790226511425083,27.05.2009 14:04:11:143,3.57520818710327,1.7223025560379,0.876851499080658
2370,A01,020-000-032-221,walking,633790226512506250,27.05.2009 14:04:11:250,3.60428547859192,1.70110845565796,0.94230842590332
2371,A01,010-000-024-033,walking,633790226512776544,27.05.2009 14:04:11:277,3.81590580940247,1.61811590194702,-0.0593543462455273
2372,A01,010-000-030-096,walking,633790226513046836,27.05.2009 14:04:11:303,3.52232217788696,1.4779657125473,0.108202941715717
2373,A01,020-000-033-111,walking,633790226513317129,27.05.2009 14:04:11:333,3.46797776222229,1.74491858482361,1.31725752353668
2374,A01,020-000-032-221,walking,633790226513587419,27.05.2009 14:04:11:360,3.59665131568909,1.70528066158295,1.03319597244263
2375,A01,010-000-024-033,walking,633790226513857717,27.05.2009 14:04:11:387,3.73008728027344,1.76924526691437,0.430664271116257
2376,A01,020-000-033-111,walking,633790226514398305,27.05.2009 14:04:11:440,3.41279602050781,1.65456306934357,1.24869847297668
2377,A01,020-000-032-221,walking,633790226514668595,27.05.2009 14:04:11:467,3.58744716644287,1.66269099712372,0.92145699262619
2378,A01,010-000-024-033,walking,633790226514938889,27.05.2009 14:04:11:493,3.60509300231934,1.77019321918488,0.214909747242928
2379,A01,010-000-030-096,walking,633790226515209188,27.05.2009 14:04:11:520,3.56338882446289,1.67334771156311,0.170239821076393
2380,A01,020-000-033-111,walking,633790226515479478,27.05.2009 14:04:11:547,3.43076753616333,1.59111249446869,1.21697068214417
2381,A01,020-000-032-221,walking,633790226515749777,27.05.2009 14:04:11:573,3.3771014213562,1.38523817062378,0.926015675067902
2382,A01,010-000-024-033,walking,633790226516020074,27.05.2009 14:04:11:603,3.5231032371521,1.70285952091217,0.166155144572258
2383,A01,020-000-033-111,walking,633790226516560662,27.05.2009 14:04:11:657,3.52289748191833,1.43214058876038,1.32657086849213
2384,A01,020-000-032-221,walking,633790226516830956,27.05.2009 14:04:11:683,3.56697869300842,1.66713619232178,0.783324956893921
2385,A01,010-000-024-033,walking,633790226517101247,27.05.2009 14:04:11:710,3.56552624702454,1.79920089244843,0.126875206828117
2386,A01,010-000-030-096,walking,633790226517371538,27.05.2009 14:04:11:737,3.64949035644531,1.52978134155273,0.244401842355728
2387,A01,020-000-033-111,walking,633790226517641834,27.05.2009 14:04:11:763,3.51028418540955,1.65144777297974,1.19732630252838
2388,A01,020-000-032-221,walking,633790226517912126,27.05.2009 14:04:11:790,3.53679251670837,1.62177121639252,0.795806169509888
2389,A01,010-000-024-033,walking,633790226518182424,27.05.2009 14:04:11:817,3.56293106079102,1.79925572872162,0.134609758853912
2390,A01,020-000-033-111,walking,633790226518723008,27.05.2009 14:04:11:873,3.57999062538147,1.64157211780548,1.09048891067505
2391,A01,010-000-024-033,walking,633790226519263596,27.05.2009 14:04:11:927,3.61878347396851,1.80256772041321,0.0756950601935387
2392,A01,010-000-030-096,walking,633790226519533895,27.05.2009 14:04:11:953,3.40961790084839,1.84259152412415,0.0775753781199455
2393,A01,020-000-033-111,walking,633790226519804189,27.05.2009 14:04:11:980,3.55177330970764,1.65333604812622,1.14070999622345
2394,A01,020-000-032-221,walking,633790226520074487,27.05.2009 14:04:12:007,3.45637464523315,1.63586211204529,0.822956144809723
2395,A01,010-000-024-033,walking,633790226520344784,27.05.2009 14:04:12:033,3.56509518623352,1.80110454559326,0.132371321320534
2396,A01,020-000-033-111,walking,633790226520885364,27.05.2009 14:04:12:090,3.52661514282227,1.77585208415985,1.1105797290802
2397,A01,020-000-032-221,walking,633790226521155661,27.05.2009 14:04:12:117,2.88368678092956,1.63373696804047,0.668946504592896
2398,A01,010-000-024-033,walking,633790226521425952,27.05.2009 14:04:12:143,3.597740650177,1.83336925506592,0.0645889267325401
2399,A01,010-000-030-096,walking,633790226521696244,27.05.2009 14:04:12:170,3.14135551452637,1.55816197395325,-0.121376529335976
2400,A01,020-000-033-111,walking,633790226521966538,27.05.2009 14:04:12:197,3.52138376235962,1.73702931404114,1.13951206207275
2401,A01,020-000-032-221,walking,633790226522236833,27.05.2009 14:04:12:223,2.52877116203308,1.51416683197021,0.837829768657684
2402,A01,010-000-024-033,walking,633790226522507130,27.05.2009 14:04:12:250,3.52207589149475,1.79313039779663,0.142406523227692
2403,A01,020-000-033-111,walking,633790226523047715,27.05.2009 14:04:12:303,2.63893866539001,1.71997272968292,1.45380067825317
2404,A01,020-000-032-221,walking,633790226523318013,27.05.2009 14:04:12:333,2.85118842124939,1.5727926492691,0.690204083919525
2405,A01,010-000-024-033,walking,633790226523588308,27.05.2009 14:04:12:360,3.56038045883179,1.80208921432495,0.188467919826508
2406,A01,010-000-030-096,walking,633790226523858600,27.05.2009 14:04:12:387,3.1350588798523,1.75818204879761,-0.0604039281606674
2407,A01,020-000-033-111,walking,633790226524128893,27.05.2009 14:04:12:413,2.88955593109131,1.75336945056915,1.11797630786896
2408,A01,020-000-032-221,walking,633790226524399184,27.05.2009 14:04:12:440,2.83605790138245,1.67319273948669,0.0440659150481224
2409,A01,020-000-033-111,walking,633790226525210059,27.05.2009 14:04:12:520,2.81686496734619,1.79038906097412,1.17630887031555
2410,A01,020-000-032-221,walking,633790226525480352,27.05.2009 14:04:12:547,2.80779385566711,1.58736312389374,0.0902344509959221
2411,A01,010-000-024-033,walking,633790226525750649,27.05.2009 14:04:12:577,3.4849226474762,1.32385170459747,0.0605560466647148
2412,A01,010-000-030-096,walking,633790226526020946,27.05.2009 14:04:12:603,2.98904991149902,1.92592680454254,-0.210882127285004
2413,A01,020-000-033-111,walking,633790226526291243,27.05.2009 14:04:12:630,2.74168229103088,1.84687030315399,1.17577505111694
